405,395
410,390
415,385
420,380
425,375
430,370
435,365
440,365
445,360
450,355
450,350
450,345
450,340
450,335
450,330
450,325
445,320
440,315
435,310
430,305
425,300
420,300
415,300
410,300
405,300
400,300
395,300
390,300
385,300
380,300
375,300
370,300
365,300
360,300
355,300
350,300
345,300
340,300
335,300
330,300
